Start Time,End Time,door_A,sens3_A,sens4_A,sens2_A,sens1_A,door_B,sens4_B,sens3_B,sens2_B,sens1_B,door_C,sens4_C,sens2_C,sens3_C,sense1_C,door_D,sens1_D,sens3_D,sens2_D,sens4_D,Label
2022-11-11 08:31:00.850161137,2022-11-11 08:31:00.850161137,,,,,,,,,,,,,,1,,,,,,,C
2022-11-11 08:31:30.850161137,2022-11-11 08:31:37.299908604,,,,,,,,,,,,1,,1,1,,,,,,C
2022-11-11 08:32:07.299908604,2022-11-11 08:32:07.299908604,,,,,,,,,,,,,,,1,,,,,,C
2022-11-11 08:32:37.299908604,2022-11-11 08:32:50.749656071,,,,,,,,,,,,,1,,1,,,,,,C
2022-11-11 08:33:20.749656071,2022-11-11 08:33:20.749656071,,,,,,,,,,,,,1,,,,,,,,C
2022-11-11 08:33:50.749656071,2022-11-11 08:33:50.749656071,,,,,,,,,,,,,1,,,,,,,,C
2022-11-11 08:34:20.749656071,2022-11-11 08:34:20.749656071,,,,,,,,,,,,,1,,,,,,,,C
2022-11-11 08:34:32.406510319,2022-11-11 08:34:32.406510319,,,,,,,,,,,,1,,,,,,,,,C
2022-11-11 08:35:53.234937443,2022-11-11 08:35:53.234937443,,,,,,,,,,,,1,,,,,,,,,C
2022-11-11 08:38:47.063364567,2022-11-11 08:38:57.755752720,,,,,,,,,,,1,1,,,,,,,,1,C
2022-11-11 08:39:00.377073063,2022-11-11 08:39:00.377073063,,,,,,,,,,,,,,,,,,1,,,D
2022-11-11 08:41:32.205500187,2022-11-11 08:41:36.826820530,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-11 08:42:06.826820530,2022-11-11 08:42:06.826820530,,,,,,,,,,,,,,,,,1,,,,D
2022-11-11 08:42:36.826820530,2022-11-11 08:42:52.104995121,,,,,,,,,,,,,,,,,1,,1,,D
2022-11-11 08:43:22.104995121,2022-11-11 08:43:22.104995121,,,,,,,,,,,,,,,,,,,1,,D
2022-11-11 08:43:52.104995121,2022-11-11 08:43:52.104995121,,,,,,,,,,,,,,,,,,,1,,D
2022-11-11 08:44:22.104995121,2022-11-11 08:44:22.104995121,,,,,,,,,,,,,,,,,,,1,,D
2022-11-11 08:44:52.104995121,2022-11-11 08:44:52.104995121,,,,,,,,,,,,,,,,,,,1,,D
2022-11-12 08:08:04.821955343,2022-11-12 08:08:04.821955343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:09:43.064596029,2022-11-12 08:09:48.100129934,,1,,1,,,,,,,,,,,,,,,,,A
2022-11-12 08:10:18.100129934,2022-11-12 08:10:18.100129934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:10:48.100129934,2022-11-12 08:10:48.100129934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:11:18.100129934,2022-11-12 08:11:18.100129934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:11:48.100129934,2022-11-12 08:11:48.100129934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:12:18.100129934,2022-11-12 08:12:18.100129934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-12 08:12:39.756984182,2022-11-12 08:12:39.756984182,,,,,1,,,,,,,,,,,,,,,,A
2022-11-12 08:15:36.171197744,2022-11-12 08:15:38.792518087,,,1,,1,,,,,,,,,,,,,,,,A
2022-11-12 08:16:08.792518087,2022-11-12 08:16:08.792518087,,,1,,,,,,,,,,,,,,,,,,A
2022-11-12 08:16:38.792518087,2022-11-12 08:16:38.792518087,,,1,,,,,,,,,,,,,,,,,,A
2022-11-12 08:17:02.277799459,2022-11-12 08:17:07.520440145,,,,,,,,,1,1,,,,,,,,,,,B
2022-11-12 08:17:37.520440145,2022-11-12 08:17:37.520440145,,,,,,,,,1,,,,,,,,,,,,B
2022-11-12 08:18:07.520440145,2022-11-12 08:18:07.520440145,,,,,,,,,1,,,,,,,,,,,,B
2022-11-12 08:18:37.520440145,2022-11-12 08:18:45.348867269,,,,,,,1,,1,,,,,,,,,,,,B
2022-11-12 08:20:01.384401174,2022-11-12 08:20:01.384401174,,,,,,,,,,1,,,,,,,,,,,B
2022-11-12 08:20:31.384401174,2022-11-12 08:20:31.384401174,,,,,,,,,,1,,,,,,,,,,,B
2022-11-12 08:21:01.384401174,2022-11-12 08:21:01.384401174,,,,,,,,,,1,,,,,,,,,,,B
2022-11-12 08:21:30.005721517,2022-11-12 08:21:32.834148641,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-12 08:22:02.834148641,2022-11-12 08:22:02.834148641,,,,,,,,1,,,,,,,,,,,,,B
2022-11-12 08:22:32.834148641,2022-11-12 08:22:32.834148641,,,,,,,,1,,,,,,,,,,,,,B
2022-11-12 08:23:02.834148641,2022-11-12 08:23:02.834148641,,,,,,,,1,,,,,,,,,,,,,B
2022-11-12 08:23:32.834148641,2022-11-12 08:23:32.834148641,,,,,,,,1,,,,,,,,,,,,,B
2022-11-12 08:24:05.283896108,2022-11-12 08:24:10.319430013,,,,,,,,,,,1,,,,1,,,,,,C
2022-11-12 08:24:40.319430013,2022-11-12 08:24:40.319430013,,,,,,,,,,,,,,,1,,,,,,C
2022-11-12 08:25:10.319430013,2022-11-12 08:25:10.319430013,,,,,,,,,,,,,,,1,,,,,,C
2022-11-12 08:25:40.562070699,2022-11-12 08:25:40.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:26:10.562070699,2022-11-12 08:26:10.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:26:40.562070699,2022-11-12 08:26:40.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:27:10.562070699,2022-11-12 08:27:10.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:27:40.562070699,2022-11-12 08:27:40.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:28:10.562070699,2022-11-12 08:28:10.562070699,,,,,,,,,,,,,1,,,,,,,,C
2022-11-12 08:29:57.047352071,2022-11-12 08:29:57.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:30:27.047352071,2022-11-12 08:30:27.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:30:57.047352071,2022-11-12 08:30:57.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:31:27.047352071,2022-11-12 08:31:27.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:31:57.047352071,2022-11-12 08:31:57.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:32:27.047352071,2022-11-12 08:32:27.047352071,,,,,,,,,,,,,,1,,,,,,,C
2022-11-12 08:32:43.875779195,2022-11-12 08:32:43.875779195,,,,,,,,,,,,1,,,,,,,,,C
2022-11-12 08:35:31.704206319,2022-11-12 08:35:44.603701253,,,,,,,,,,,1,1,,,,,,,1,,C
2022-11-12 08:36:14.603701253,2022-11-12 08:36:14.603701253,,,,,,,,,,,,,,,,,,,1,,D
2022-11-12 08:36:44.603701253,2022-11-12 08:36:44.603701253,,,,,,,,,,,,,,,,,,,1,,D
2022-11-12 08:37:14.603701253,2022-11-12 08:37:14.603701253,,,,,,,,,,,,,,,,,,,1,,D
2022-11-12 08:37:44.603701253,2022-11-12 08:37:44.603701253,,,,,,,,,,,,,,,,,,,1,,D
2022-11-12 08:38:14.603701253,2022-11-12 08:38:26.432128377,,,,,,,,,,,,,,,,,,1,1,,D
2022-11-12 08:40:46.846341939,2022-11-12 08:40:51.674769063,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-12 08:41:21.674769063,2022-11-12 08:41:21.674769063,,,,,,,,,,,,,,,,,1,,,,D
2022-11-12 08:41:51.674769063,2022-11-12 08:41:51.674769063,,,,,,,,,,,,,,,,,1,,,,D
2022-11-13 08:08:38.633504343,2022-11-13 08:08:42.669038248,1,,1,,,,,,,,,,,,,,,,,,A
2022-11-13 08:09:12.669038248,2022-11-13 08:09:12.669038248,,,1,,,,,,,,,,,,,,,,,,A
2022-11-13 08:09:42.669038248,2022-11-13 08:09:42.669038248,,,1,,,,,,,,,,,,,,,,,,A
2022-11-13 08:10:12.669038248,2022-11-13 08:10:12.669038248,,,1,,,,,,,,,,,,,,,,,,A
2022-11-13 08:10:32.290358591,2022-11-13 08:10:32.290358591,,,,,1,,,,,,,,,,,,,,,,A
2022-11-13 08:12:09.497465372,2022-11-13 08:12:13.911678934,,,,1,1,,,,,,,,,,,,,,,,A
2022-11-13 08:14:24.532999277,2022-11-13 08:14:29.568533182,,1,,1,,,,,,,,,,,,,,,,,A
2022-11-13 08:14:59.568533182,2022-11-13 08:14:59.568533182,,1,,,,,,,,,,,,,,,,,,,A
2022-11-13 08:15:29.568533182,2022-11-13 08:15:29.568533182,,1,,,,,,,,,,,,,,,,,,,A
2022-11-13 08:15:59.568533182,2022-11-13 08:15:59.568533182,,1,,,,,,,,,,,,,,,,,,,A
2022-11-13 08:16:13.604067087,2022-11-13 08:16:26.917775583,,,1,,,,,,,1,,,,,,,,,,,A
2022-11-13 08:16:56.917775583,2022-11-13 08:16:56.917775583,,,,,,,,,,1,,,,,,,,,,,B
2022-11-13 08:17:26.917775583,2022-11-13 08:17:26.917775583,,,,,,,,,,1,,,,,,,,,,,B
2022-11-13 08:17:54.953309488,2022-11-13 08:17:54.953309488,,,,,,,,,1,,,,,,,,,,,,B
2022-11-13 08:18:24.953309488,2022-11-13 08:18:24.953309488,,,,,,,,,1,,,,,,,,,,,,B
2022-11-13 08:18:54.953309488,2022-11-13 08:18:54.953309488,,,,,,,,,1,,,,,,,,,,,,B
2022-11-13 08:19:03.403056955,2022-11-13 08:19:03.403056955,,,,,,,,1,,,,,,,,,,,,,B
2022-11-13 08:19:33.403056955,2022-11-13 08:19:33.403056955,,,,,,,,1,,,,,,,,,,,,,B
2022-11-13 08:20:03.403056955,2022-11-13 08:20:03.403056955,,,,,,,,1,,,,,,,,,,,,,B
2022-11-13 08:20:33.403056955,2022-11-13 08:20:33.403056955,,,,,,,,1,,,,,,,,,,,,,B
2022-11-13 08:21:03.403056955,2022-11-13 08:21:03.403056955,,,,,,,,1,,,,,,,,,,,,,B
2022-11-13 08:21:33.403056955,2022-11-13 08:21:52.231484079,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-13 08:24:03.681231546,2022-11-13 08:24:11.959406137,,,,,,,,,,,1,1,1,,,,,,,,C
2022-11-13 08:24:41.959406137,2022-11-13 08:24:41.959406137,,,,,,,,,,,,,1,,,,,,,,C
2022-11-13 08:25:11.959406137,2022-11-13 08:25:11.959406137,,,,,,,,,,,,,1,,,,,,,,C
2022-11-13 08:25:41.959406137,2022-11-13 08:25:41.959406137,,,,,,,,,,,,,1,,,,,,,,C
2022-11-13 08:26:11.959406137,2022-11-13 08:26:11.959406137,,,,,,,,,,,,,1,,,,,,,,C
2022-11-13 08:26:41.959406137,2022-11-13 08:26:41.959406137,,,,,,,,,,,,,1,,,,,,,,C
2022-11-13 08:27:01.823367166,2022-11-13 08:27:01.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:27:31.823367166,2022-11-13 08:27:31.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:28:01.823367166,2022-11-13 08:28:01.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:28:31.823367166,2022-11-13 08:28:31.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:29:01.823367166,2022-11-13 08:29:01.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:29:31.823367166,2022-11-13 08:29:31.823367166,,,,,,,,,,,,,,,1,,,,,,C
2022-11-13 08:31:35.687328195,2022-11-13 08:31:35.687328195,,,,,,,,,,,,,,1,,,,,,,C
2022-11-13 08:32:05.687328195,2022-11-13 08:32:05.687328195,,,,,,,,,,,,,,1,,,,,,,C
2022-11-13 08:32:35.687328195,2022-11-13 08:32:35.687328195,,,,,,,,,,,,,,1,,,,,,,C
2022-11-13 08:33:05.687328195,2022-11-13 08:33:08.515755319,,,,,,,,,,,,1,,1,,,,,,,C
2022-11-13 08:34:52.344182443,2022-11-13 08:34:56.586823129,,,,,,,,,,,1,1,,,,,,,,,C
2022-11-13 08:35:05.243677377,2022-11-13 08:35:05.243677377,,,,,,,,,,,,,,,,,,,1,,D
2022-11-13 08:35:35.243677377,2022-11-13 08:35:35.243677377,,,,,,,,,,,,,,,,,,,1,,D
2022-11-13 08:36:05.243677377,2022-11-13 08:36:05.243677377,,,,,,,,,,,,,,,,,,,1,,D
2022-11-13 08:36:35.243677377,2022-11-13 08:36:35.243677377,,,,,,,,,,,,,,,,,,,1,,D
2022-11-13 08:37:05.243677377,2022-11-13 08:37:21.072104501,,,,,,,,,,,,,,,,,,1,1,,D
2022-11-13 08:39:37.486318063,2022-11-13 08:39:42.314745187,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-13 08:40:12.314745187,2022-11-13 08:40:12.314745187,,,,,,,,,,,,,,,,,1,,,,D
2022-11-13 08:40:42.314745187,2022-11-13 08:40:42.314745187,,,,,,,,,,,,,,,,,1,,,,D
2022-11-13 08:41:12.314745187,2022-11-13 08:41:12.314745187,,,,,,,,,,,,,,,,,1,,,,D
2022-11-13 08:41:42.314745187,2022-11-13 08:41:42.314745187,,,,,,,,,,,,,,,,,1,,,,D
2022-11-13 08:42:12.314745187,2022-11-13 08:42:12.314745187,,,,,,,,,,,,,,,,,1,,,,D
2022-11-14 08:23:59.951619343,2022-11-14 08:23:59.951619343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-14 08:24:05.194260029,2022-11-14 08:24:05.194260029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-14 08:24:35.194260029,2022-11-14 08:24:35.194260029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-14 08:25:05.194260029,2022-11-14 08:25:05.194260029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-14 08:25:35.194260029,2022-11-14 08:25:35.194260029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-14 08:28:27.851114277,2022-11-14 08:28:27.851114277,,,,,1,,,,,,,,,,,,,,,,A
2022-11-14 08:28:30.472434620,2022-11-14 08:28:30.472434620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-14 08:29:00.472434620,2022-11-14 08:29:00.472434620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-14 08:29:30.472434620,2022-11-14 08:29:30.472434620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-14 08:30:00.472434620,2022-11-14 08:30:04.093754963,,,1,1,,,,,,,,,,,,,,,,,A
2022-11-14 08:31:48.993249897,2022-11-14 08:31:54.235890583,,,,,,,,,1,1,,,,,,,,,,,B
2022-11-14 08:32:24.235890583,2022-11-14 08:32:24.235890583,,,,,,,,,1,,,,,,,,,,,,B
2022-11-14 08:32:54.235890583,2022-11-14 08:32:54.235890583,,,,,,,,,1,,,,,,,,,,,,B
2022-11-14 08:33:24.235890583,2022-11-14 08:33:24.235890583,,,,,,,,,1,,,,,,,,,,,,B
2022-11-14 08:33:54.235890583,2022-11-14 08:33:54.235890583,,,,,,,,,1,,,,,,,,,,,,B
2022-11-14 08:34:21.064317707,2022-11-14 08:34:21.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:34:51.064317707,2022-11-14 08:34:51.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:35:21.064317707,2022-11-14 08:35:21.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:35:51.064317707,2022-11-14 08:35:51.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:36:21.064317707,2022-11-14 08:36:21.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:36:51.064317707,2022-11-14 08:36:51.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:37:21.064317707,2022-11-14 08:37:21.064317707,,,,,,,,,,1,,,,,,,,,,,B
2022-11-14 08:38:42.685638050,2022-11-14 08:38:45.306958393,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-14 08:39:15.306958393,2022-11-14 08:39:15.306958393,,,,,,,,1,,,,,,,,,,,,,B
2022-11-14 08:39:45.306958393,2022-11-14 08:39:45.306958393,,,,,,,,1,,,,,,,,,,,,,B
2022-11-14 08:40:15.306958393,2022-11-14 08:40:15.306958393,,,,,,,,1,,,,,,,,,,,,,B
2022-11-14 08:40:40.342492298,2022-11-14 08:40:48.620666889,,,,,,,,,,,1,1,1,,,,,,,,C
2022-11-14 08:41:18.620666889,2022-11-14 08:41:18.620666889,,,,,,,,,,,,,1,,,,,,,,C
2022-11-14 08:41:48.620666889,2022-11-14 08:41:48.620666889,,,,,,,,,,,,,1,,,,,,,,C
2022-11-14 08:44:09.070414356,2022-11-14 08:44:09.070414356,,,,,,,,,,,,,,,1,,,,,,C
2022-11-14 08:44:39.070414356,2022-11-14 08:44:39.070414356,,,,,,,,,,,,,,,1,,,,,,C
2022-11-14 08:45:09.070414356,2022-11-14 08:45:09.070414356,,,,,,,,,,,,,,,1,,,,,,C
2022-11-14 08:45:39.070414356,2022-11-14 08:45:39.070414356,,,,,,,,,,,,,,,1,,,,,,C
2022-11-14 08:46:09.070414356,2022-11-14 08:46:09.070414356,,,,,,,,,,,,,,,1,,,,,,C
2022-11-14 08:46:35.691734699,2022-11-14 08:46:39.520161823,,,,,,,,,,,,1,,1,,,,,,,C
2022-11-14 08:47:09.520161823,2022-11-14 08:47:09.520161823,,,,,,,,,,,,,,1,,,,,,,C
2022-11-14 08:47:39.520161823,2022-11-14 08:47:39.520161823,,,,,,,,,,,,,,1,,,,,,,C
2022-11-14 08:48:09.520161823,2022-11-14 08:48:09.520161823,,,,,,,,,,,,,,1,,,,,,,C
2022-11-14 08:48:39.520161823,2022-11-14 08:48:39.520161823,,,,,,,,,,,,,,1,,,,,,,C
2022-11-14 08:51:44.040977100,2022-11-14 08:51:46.662297443,,,,,,,,,,,,,,,,,,1,,1,D
2022-11-14 08:54:10.490724567,2022-11-14 08:54:15.112044910,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-14 08:54:45.112044910,2022-11-14 08:54:45.112044910,,,,,,,,,,,,,,,,,1,,,,D
2022-11-14 08:55:15.112044910,2022-11-14 08:55:15.112044910,,,,,,,,,,,,,,,,,1,,,,D
2022-11-14 08:55:45.112044910,2022-11-14 08:55:45.112044910,,,,,,,,,,,,,,,,,1,,,,D
2022-11-14 08:56:15.112044910,2022-11-14 08:56:15.112044910,,,,,,,,,,,,,,,,,1,,,,D
2022-11-14 08:56:42.390219501,2022-11-14 08:56:42.390219501,,,,,,,,,,,,,,,,,,,1,,D
2022-11-14 08:57:12.390219501,2022-11-14 08:57:12.390219501,,,,,,,,,,,,,,,,,,,1,,D
2022-11-14 08:57:42.390219501,2022-11-14 08:57:42.390219501,,,,,,,,,,,,,,,,,,,1,,D
2022-11-15 08:04:10.971906343,2022-11-15 08:04:16.214547029,1,1,,,,,,,,,,,,,,,,,,,A
2022-11-15 08:04:46.214547029,2022-11-15 08:04:46.214547029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-15 08:05:16.214547029,2022-11-15 08:05:16.214547029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-15 08:05:46.214547029,2022-11-15 08:05:46.214547029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-15 08:06:07.250080934,2022-11-15 08:06:07.250080934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-15 08:06:37.250080934,2022-11-15 08:06:37.250080934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-15 08:07:07.250080934,2022-11-15 08:07:07.250080934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-15 08:07:32.457187715,2022-11-15 08:07:32.457187715,,,,,1,,,,,,,,,,,,,,,,A
2022-11-15 08:09:05.078508058,2022-11-15 08:09:09.699828401,,,,1,1,,,,,,,,,,,,,,,,A
2022-11-15 08:11:44.599323335,2022-11-15 08:11:49.841964021,,,,,,,,,1,1,,,,,,,,,,,B
2022-11-15 08:12:19.841964021,2022-11-15 08:12:19.841964021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-15 08:12:49.841964021,2022-11-15 08:12:49.841964021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-15 08:13:14.670391145,2022-11-15 08:13:14.670391145,,,,,,,1,,,,,,,,,,,,,,B
2022-11-15 08:15:08.705925050,2022-11-15 08:15:08.705925050,,,,,,,,,,1,,,,,,,,,,,B
2022-11-15 08:15:38.705925050,2022-11-15 08:15:38.705925050,,,,,,,,,,1,,,,,,,,,,,B
2022-11-15 08:16:08.705925050,2022-11-15 08:16:08.705925050,,,,,,,,,,1,,,,,,,,,,,B
2022-11-15 08:16:38.705925050,2022-11-15 08:16:38.705925050,,,,,,,,,,1,,,,,,,,,,,B
2022-11-15 08:17:00.327245393,2022-11-15 08:17:03.155672517,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-15 08:17:33.155672517,2022-11-15 08:17:33.155672517,,,,,,,,1,,,,,,,,,,,,,B
2022-11-15 08:18:03.155672517,2022-11-15 08:18:03.155672517,,,,,,,,1,,,,,,,,,,,,,B
2022-11-15 08:18:33.155672517,2022-11-15 08:18:33.155672517,,,,,,,,1,,,,,,,,,,,,,B
2022-11-15 08:19:03.155672517,2022-11-15 08:19:26.605419984,,,,,,,,1,,,1,,,,,,,,,,B
2022-11-15 08:19:30.640953889,2022-11-15 08:19:30.640953889,,,,,,,,,,,,1,,,,,,,,,C
2022-11-15 08:21:19.676487794,2022-11-15 08:21:23.297808137,,,,,,,,,,,,1,,1,,,,,,,C
2022-11-15 08:21:53.297808137,2022-11-15 08:21:53.297808137,,,,,,,,,,,,,,1,,,,,,,C
2022-11-15 08:22:23.297808137,2022-11-15 08:22:23.297808137,,,,,,,,,,,,,,1,,,,,,,C
2022-11-15 08:22:51.126235261,2022-11-15 08:22:51.126235261,,,,,,,,,,,,,1,,,,,,,,C
2022-11-15 08:23:21.126235261,2022-11-15 08:23:21.126235261,,,,,,,,,,,,,1,,,,,,,,C
2022-11-15 08:23:51.126235261,2022-11-15 08:23:51.126235261,,,,,,,,,,,,,1,,,,,,,,C
2022-11-15 08:24:14.990196290,2022-11-15 08:24:14.990196290,,,,,,,,,,,,,,,1,,,,,,C
2022-11-15 08:24:44.990196290,2022-11-15 08:24:44.990196290,,,,,,,,,,,,,,,1,,,,,,C
2022-11-15 08:25:14.990196290,2022-11-15 08:25:14.990196290,,,,,,,,,,,,,,,1,,,,,,C
2022-11-15 08:25:44.990196290,2022-11-15 08:25:50.611516633,,,,,,,,,,,,1,,,1,,,,,,C
2022-11-15 08:27:23.475477662,2022-11-15 08:27:29.475477662,,,,,,,,,,,,,,,,1,1,,,,D
2022-11-15 08:27:59.475477662,2022-11-15 08:27:59.475477662,,,,,,,,,,,,,,,,,1,,,,D
2022-11-15 08:28:29.475477662,2022-11-15 08:28:29.475477662,,,,,,,,,,,,,,,,,1,,,,D
2022-11-15 08:28:35.889691224,2022-11-15 08:28:39.925225129,,,,,,,,,,,,,,,,,,,1,1,D
2022-11-15 08:29:09.925225129,2022-11-15 08:29:09.925225129,,,,,,,,,,,,,,,,,,,1,,D
2022-11-15 08:29:39.925225129,2022-11-15 08:29:39.925225129,,,,,,,,,,,,,,,,,,,1,,D
2022-11-15 08:30:09.925225129,2022-11-15 08:30:09.925225129,,,,,,,,,,,,,,,,,,,1,,D
2022-11-15 08:30:39.925225129,2022-11-15 08:30:39.925225129,,,,,,,,,,,,,,,,,,,1,,D
2022-11-15 08:31:05.132331910,2022-11-15 08:31:05.132331910,,,,,,,,,,,,,,,,,,1,,,D
2022-11-16 08:21:56.131813343,2022-11-16 08:21:56.131813343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-16 08:22:03.788667591,2022-11-16 08:22:03.788667591,,,,,1,,,,,,,,,,,,,,,,A
2022-11-16 08:23:08.031308277,2022-11-16 08:23:10.652628620,,,1,,1,,,,,,,,,,,,,,,,A
2022-11-16 08:23:40.652628620,2022-11-16 08:23:40.652628620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-16 08:24:10.652628620,2022-11-16 08:24:10.652628620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-16 08:24:40.652628620,2022-11-16 08:24:40.652628620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-16 08:25:10.652628620,2022-11-16 08:25:10.652628620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-16 08:25:40.652628620,2022-11-16 08:25:40.652628620,,,1,,,,,,,,,,,,,,,,,,A
2022-11-16 08:26:00.688162525,2022-11-16 08:26:00.688162525,,1,,,,,,,,,,,,,,,,,,,A
2022-11-16 08:26:30.688162525,2022-11-16 08:26:30.688162525,,1,,,,,,,,,,,,,,,,,,,A
2022-11-16 08:27:00.688162525,2022-11-16 08:27:00.688162525,,1,,,,,,,,,,,,,,,,,,,A
2022-11-16 08:27:30.688162525,2022-11-16 08:27:30.688162525,,1,,,,,,,,,,,,,,,,,,,A
2022-11-16 08:30:36.208977802,2022-11-16 08:30:42.037404926,,,,,,1,,1,,,,,,,,,,,,,B
2022-11-16 08:31:12.037404926,2022-11-16 08:31:12.037404926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-16 08:31:42.037404926,2022-11-16 08:31:42.037404926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-16 08:32:08.658725269,2022-11-16 08:32:13.901365955,,,,,,,1,,,1,,,,,,,,,,,B
2022-11-16 08:32:43.901365955,2022-11-16 08:32:43.901365955,,,,,,,,,,1,,,,,,,,,,,B
2022-11-16 08:33:13.901365955,2022-11-16 08:33:13.901365955,,,,,,,,,,1,,,,,,,,,,,B
2022-11-16 08:33:43.901365955,2022-11-16 08:33:43.901365955,,,,,,,,,,1,,,,,,,,,,,B
2022-11-16 08:34:13.901365955,2022-11-16 08:34:13.901365955,,,,,,,,,,1,,,,,,,,,,,B
2022-11-16 08:37:05.522686298,2022-11-16 08:37:08.936899860,,,,,,,1,,1,,,,,,,,,,,,B
2022-11-16 08:37:38.936899860,2022-11-16 08:37:38.936899860,,,,,,,,,1,,,,,,,,,,,,B
2022-11-16 08:38:08.936899860,2022-11-16 08:38:08.936899860,,,,,,,,,1,,,,,,,,,,,,B
2022-11-16 08:38:38.936899860,2022-11-16 08:38:38.936899860,,,,,,,,,1,,,,,,,,,,,,B
2022-11-16 08:39:08.936899860,2022-11-16 08:39:08.936899860,,,,,,,,,1,,,,,,,,,,,,B
2022-11-16 08:39:30.972433765,2022-11-16 08:39:41.457715137,,,,,,,1,,,,1,1,,,,,,,,,C
2022-11-16 08:42:24.700355823,2022-11-16 08:42:24.700355823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-16 08:42:54.700355823,2022-11-16 08:42:54.700355823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-16 08:43:24.700355823,2022-11-16 08:43:24.700355823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-16 08:43:54.700355823,2022-11-16 08:43:54.700355823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-16 08:44:24.700355823,2022-11-16 08:44:24.700355823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-16 08:44:43.942996509,2022-11-16 08:44:43.942996509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-16 08:45:13.942996509,2022-11-16 08:45:13.942996509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-16 08:45:43.942996509,2022-11-16 08:45:43.942996509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-16 08:46:13.942996509,2022-11-16 08:46:13.942996509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-16 08:46:43.942996509,2022-11-16 08:46:43.942996509,,,,,,,,,,,,,,1,,,,,,,C
